"temp.a" "temp.b" "temp.c"
"SPBC211.05" NA NA NA
"SPBC211.06" NA 0.146829951518722 NA
"SPBC211.07C" NA NA NA
"SPBC211.08C" 0.328683087498323 0.00183826346787375 0.229051783979726
"SPBC211.09" 0.655663626167383 NA 0.0518398284528447
"SPBC215.02" 0.0170494006665151 0.28439204911361 0.0439123019928881
"SPBC215.03C" 0.0721211288991274 NA 1.66016205113008e-07
"SPBC215.04" NA NA NA
"SPBC215.06C" NA NA NA
"SPBC215.07C" 0.685449904156624 NA 0.000230731257530425
"SPBC215.08C" 0.108866844391463 0.0326283783276332 1.48359590033618e-08
"SPBC215.09C" 0.00483075322686149 0.61311058309195 0.0986042106562279
"SPBC215.10" 0.425307037550742 NA 0.0139503905608595
"SPBC215.11C" NA NA 9.84688215620226e-05
"SPBC215.12" 0.00673853938873467 0.372249989202339 0.0396875683029042
"SPBC215.13" NA 0.475593798136519 0.0193452862558295
"SPBC215.14C" 0.0781169493231567 NA 7.1785618423815e-07
"SPBC215.15" 0.0123889626901982 NA 0.741888714555806
"SPBC215.16C" 0.343217140402627 0.128276776418977 0.463339888840752
"SPBC216.02" NA NA NA
"SPBC216.03" NA NA 0.0334844956951193
"SPBC216.04C" NA 0.108488025151642 NA
"SPBC216.05" 0.149095548148196 NA 0.615817438092794
"SPBC216.06C" 3.54171729593508e-06 NA 0.689690276404101
"SPBC216.07C" 0.91459800822551 0.0170447324636775 1.18129366023024e-05
"SPBC21B10.01C" 0.0672045226426328 0.338809274685469 0.0157037295182166
"SPBC21B10.02" NA 0.731139547555633 NA
"SPBC21B10.03C" 0.703709307649042 NA NA
"SPBC21B10.04C" 0.0401041238210716 NA NA
"SPBC21B10.05C" 0.43181340270731 NA 2.7594035738908e-13
"SPBC21B10.06C" 0.907059753904116 NA 0.0437664956080141
"SPBC21B10.07" 0.000782930760123445 NA 0.00051024369480976
"SPBC21B10.08C" 0.460520483085009 0.526055597916197 3.65315357595549e-09
"SPBC21B10.09" 0.744058662119585 0.348013246110183 0.000212747331483839
"SPBC21B10.10" 0.475685024015318 0.61312256368171 0.000128654622647156
"SPBC21B10.11" 0.536625436417575 NA NA
"SPBC21B10.12" 7.7241268879404e-05 NA 1.46178530011553e-07
"SPBC21B10.13C" 0.0801179668501289 NA NA
"SPBC21C3.02C" 0.311787627109772 NA 0.00062555422487453
"SPBC21C3.03" 0.51952405508839 NA 0.0253295710283343
"SPBC21C3.04C" NA NA 0.125842157228687
"SPBC21C3.05" 0.901582197906354 0.596784605151396 1.05666377540325e-05
"SPBC21C3.06" 0.00433266608247166 NA 0.00726827963417299
"SPBC21C3.07C" 0.242236322790931 0.606739344211905 NA
"SPBC21C3.08C" 4.73094574603305e-05 0.103953545548286 1.36161283037548e-12
"SPBC21C3.09C" 0.669931414493778 0.89699469560607 0.268868133641809
"SPBC21C3.10C" 0.00222894942697283 0.621165781456305 NA
"SPBC21C3.11" NA NA NA
"SPBC21C3.12C" 0.87373131572372 0.128967908841232 NA
"SPBC21C3.13" 2.19599020727550e-05 0.972223549635525 0.504394941895802
"SPBC21C3.14C" 0.397579674170923 NA 0.224944296668046
"SPBC21C3.15C" 0.363232300583624 NA 0.821026203172093
"SPBC21C3.16C" NA NA 0.0789501872778184
"SPBC21C3.17C" NA 0.0067009562196773 NA
"SPBC21C3.18" 0.0422894771109101 0.0548466924394014 1.87257518299370e-05
"SPBC21C3.19" NA 0.763177590442658 1.40061096319083e-10
"SPBC21C3.20C" NA 0.0497672432180653 1.47376087694236e-05
"SPBC21D10.01C" 0.751546668609584 NA 0.205380358765787
"SPBC21D10.02" 0.0633664045472405 0.114491806559925 0.000451807004181302
"SPBC21D10.03C" 0.592759770600797 0.871561688327543 5.73844218560335e-11
"SPBC21D10.04C" NA NA 0.0179126463435935
"SPBC21D10.05C" 0.691626511390321 0.514975494478301 0.120405885835915
"SPBC21D10.06C" NA NA 0.00142368044256577
"SPBC21D10.07" NA 0.07543939583311 0.201321127295235
"SPBC21D10.08C" NA NA 7.99897976086389e-06
"SPBC21D10.09C" NA NA 9.70068076828915e-06
"SPBC21D10.10" 0.0095571751730661 0.125944214314683 0.153691472107387
"SPBC21D10.11C" 0.0299217613662702 0.127481691352011 NA
"SPBC21D10.12" 0.307973676466405 NA 0.000945714867857693
"SPBC21H7.02" 0.74491606828796 NA 3.16543201892389e-05
"SPBC21H7.03C" 0.611709885445653 NA 0.000563642630357383
"SPBC21H7.04" NA NA 7.06834845727042e-06
"SPBC21H7.05" NA NA NA
"SPBC21H7.06C" 0.268841956162120 NA NA
"SPBC21H7.07C" 0.0763198433743473 0.00157465181942042 1.08462684077701e-06
"SPBC21H7.08" 0.0454382029829435 NA 4.0864527671315e-05
"SPBC23E6.02" 0.00342749614491805 0.475208474869885 0.00301184446015525
"SPBC23E6.03C" NA NA NA
"SPBC23E6.04C" NA NA 7.47789445518278e-05
"SPBC23E6.05" 0.429650256291611 0.0297149646487734 NA
"SPBC23E6.06C" 0.105479527103329 0.0489751964213496 0.00222558008455507
"SPBC23E6.07C" 0.00742583258442055 0.282670484830623 0.0607711096221264
"SPBC23E6.08" NA NA 0.377705602106101
"SPBC23E6.09" NA NA 2.59767029589902e-05
"SPBC23E6.10C" 0.000382191307778217 NA NA
"SPBC23E6.11" 0.914950729996722 0.0940477722071872 2.53024578695869e-05
"SPBC23G7.04C" 0.886308947377457 0.408836813585103 NA
"SPBC23G7.05" 0.0141733625991389 0.00273756104634335 0.067063392438873
"SPBC23G7.06C" NA NA 0.211804577029741
"SPBC23G7.07C" NA 0.0794738668256933 0.00540822252600605
"SPBC23G7.08C" 0.284205581370322 0.0598106621834225 0.873980621055982
"SPBC23G7.09" NA 0.97907413432707 0.0390935594920329
"SPBC23G7.10C" 0.744611286368749 0.239266230532164 0.00101708242872013
"SPBC23G7.11" NA NA 1.32666520873586e-05
"SPBC23G7.12C" 0.125890823572127 0.192445044373590 0.00220329038123757
"SPBC23G7.13C" NA NA 1.83780215612404e-11
"SPBC23G7.14" NA 0.0460637517909219 0.00216762826416654
"SPBC23G7.15C" 0.0201281832960919 0.981088794273184 NA
"SPBC23G7.16" NA NA 0.00218017459518086
"SPBC244.01C" NA NA 0.111141526366593
"SPBC244.02C" 0.0806211215986148 NA 3.2254087090729e-05
"SPBC24C6.02" 0.225896283252000 NA 0.422963224529836
"SPBC24C6.03" 0.50453012048923 0.285592683525919 NA
"SPBC24C6.04" 0.0224070304340897 0.847214084088035 0.246412364248103
"SPBC24C6.05" NA 0.278345532445571 0.0785333669209809
"SPBC24C6.06" 0.313566674625654 NA 0.0533737614349965
"SPBC24C6.07" NA 0.292620609129697 NA
"SPBC24C6.08C" 0.500167862043148 0.272447485408221 0.0068765314421172
"SPBC24C6.09C" 0.986578764638311 0.418639333920834 0.85770201200113
"SPBC24C6.10C" NA NA NA
"SPBC24C6.11" 0.483756413837224 0.897423986730355 0.0177315018158569
"SPBC24C6.12C" 0.882490255894512 0.6457701322543 0.0078942438124905
"SPBC25B2.03" 0.114078705564943 0.496961569261528 0.121721273946228
"SPBC25B2.04C" NA NA 8.90685032183824e-05
"SPBC25B2.05" 0.411562678835075 0.367212155201817 0.00582640393666008
"SPBC25B2.06C" 0.224228715892219 NA 0.0209324014310391
"SPBC25B2.07C" 0.587021747666838 NA NA
"SPBC25B2.08" NA NA NA
"SPBC25B2.09C" 0.388852896447388 NA NA
"SPBC25B2.10" 0.534647436482597 NA NA
"SPBC25B2.11" NA NA NA
"SPBC25B2.12C" 0.532759591129206 NA 0.000150474889047678
"SPBC25D12.02C" NA 0.109280896897353 0.82563821293206
"SPBC25D12.03C" 0.539531938656223 NA 0.00751155157263802
"SPBC25D12.04" 0.988711807159278 NA 0.00506488989721022
"SPBC25D12.05" 0.115633476619823 0.577007601639689 0.00887869544630926
"SPBC25D12.06" 0.950820075426461 0.00734001874970074 0.703356089212701
"SPBC25D12.07C" 0.00137592882730204 NA 0.152522339536069
"SPBC25H2.01C" 0.00147352312526433 0.920883561198111 0.242364388685805
"SPBC25H2.02" 0.57040496287227 NA 0.0468236611666415
"SPBC25H2.03" 0.583241463885655 NA 0.0290824289137579
"SPBC25H2.04C" 0.506013393978072 NA 0.000836944409391386
"SPBC25H2.05" 0.000888686969023328 0.518458819918187 0.064573630114343
"SPBC25H2.06C" NA NA NA
"SPBC25H2.07" 0.00456150871434563 NA 0.104514791484264
"SPBC25H2.08C" NA NA 0.756321375793494
"SPBC25H2.09" NA 0.241364614120176 0.000156693410985296
"SPBC25H2.11C" 0.549799426178588 NA 0.0299726021972970
"SPBC25H2.12C" 1.98242236459551e-05 0.71107619139694 0.0292113782155465
"SPBC25H2.13C" NA NA 1.00080076164941e-06
"SPBC25H2.14" NA NA NA
"SPBC25H2.15" NA NA 0.00451384513817226
"SPBC25H2.16C" NA NA 0.0908730810231909
"SPBC25H2.17C" 3.1971566372536e-05 0.601831360850171 0.0260132967742848
"SPBC26H8.01" NA NA 0.881793537057258
"SPBC26H8.02C" 0.171586416152791 0.395558758751241 0.437343734146169
"SPBC26H8.03" NA 0.752596736520657 0.00293274978858936
"SPBC26H8.04C" 0.100556346851238 NA NA
"SPBC26H8.05C" 0.102563150948074 NA NA
"SPBC26H8.06" 0.00287625979335140 0.496657512623522 8.90483423379883e-07
"SPBC26H8.07C" 0.0136832901631008 0.488082216775108 0.111258025161957
"SPBC26H8.08C" 0.0696784372070904 0.000133671261236891 0.074815080314732
"SPBC26H8.09C" 0.92637488604132 0.178685628550517 0.551789485748364
"SPBC26H8.10" 0.000137655057102808 0.0121993074494139 0.00127413780869599
"SPBC26H8.11C" 0.00065288466563577 0.0612374337030819 0.102156755731025
"SPBC26H8.12" 0.00103121803857668 0.0776618005839304 0.607132318781057
"SPBC26H8.13C" NA NA NA
"SPBC26H8.14C" NA NA NA
"SPBC27.01C" 0.853600368614263 0.00190100520477628 NA
"SPBC27.02C" NA NA 3.81048562622885e-09
"SPBC27.03" NA NA NA
"SPBC27.04" NA 1.40823812591509e-09 7.52063335965736e-14
"SPBC27.05" NA 2.08399671501177e-08 2.04230019612215e-06
"SPBC27.06C" NA 0.880016662439248 NA
"SPBC27.08C" 0.549276816206424 0.0294068958899904 4.13397393888714e-05
"SPBC27B12.03C" 0.488914924194713 NA 0.00258310308171382
"SPBC27B12.04C" NA NA NA
"SPBC27B12.05" NA NA 2.79441968583546e-07
"SPBC27B12.06" NA NA 0.000188644917765246
"SPBC27B12.07" NA NA 4.60398979034991e-05
"SPBC27B12.08" NA 0.907408164844426 2.44284823626044e-05
"SPBC27B12.09C" NA NA 0.0337819532067866
"SPBC27B12.11C" NA NA NA
"SPBC27B12.12C" 0.00258231401617951 0.177964147064199 NA
"SPBC27B12.13" 0.00131075264451657 NA NA
"SPBC27B12.14" NA NA 0.0929627513038584
"SPBC28E12.03" 0.158213795650050 NA 0.559919913805046
"SPBC28E12.04" 0.0108305952221812 NA NA
"SPBC28E12.05" 0.570954073274058 0.565302234030253 0.0573653533316196
"SPBC28E12.06C" 0.58284742817169 0.237921455934815 9.46996425943459e-05
"SPBC28F2.02" 0.254542868877618 NA 0.000514622925522868
"SPBC28F2.03" 0.0298920460277081 0.983999851562745 9.14032778020986e-12
"SPBC28F2.04C" 0.0378847540689152 0.391880940010349 0.165042264388350
"SPBC28F2.05C" NA 0.488316407731859 NA
"SPBC28F2.06C" 0.75322008187012 NA 0.136564337499630
"SPBC28F2.07" 0.250574536188681 NA 0.000803755728824599
"SPBC28F2.08C" 0.0313026235314075 NA 0.117764994581256
"SPBC28F2.09" 0.682294354225598 0.695051594221441 NA
"SPBC28F2.10C" 0.574443886741281 0.0224912167958339 0.00185419789232683
"SPBC28F2.11" 0.000239652111007248 0.176797923089434 1.64778015830028e-06
"SPBC28F2.12" 0.336688678722816 0.8185117908527 0.0512256909156283
"SPBC29A10.04" NA NA 0.0259355033737390
"SPBC29A10.05" 0.360022877294315 NA 0.0249064595667803
"SPBC29A10.06C" 0.397794318627255 0.596171175068895 0.0446627825037438
"SPBC29A10.07" 0.000749940715511306 NA NA
"SPBC29A10.08" 3.37236695686095e-08 0.436730375883149 2.72327725246267e-07
"SPBC29A10.09C" NA NA NA
"SPBC29A10.10C" 0.451217800744799 NA NA
"SPBC29A10.11C" NA NA 7.35675204192435e-05
"SPBC29A10.12" 0.213746567368772 NA 0.0221152314661257
"SPBC29A10.13" 0.000640842461133875 0.00241073340181351 0.00648745999973052
"SPBC29A10.14" NA NA NA
"SPBC29A10.15" 0.0533020230267748 0.00883344954932392 0.05464985037307
"SPBC29A10.16C" 0.081285152628309 0.000327024474839428 0.39578385199023
"SPBC29A3.01" 0.00784369504161605 0.00959200490137345 0.000118392384145061
"SPBC29A3.02C" 0.652028068836713 5.99115876560448e-05 0.000651149894838638
"SPBC29A3.03C" NA NA 0.138656097054207
"SPBC29A3.04" 0.81406612069661 0.664068795635113 0.000134630529897911
"SPBC29A3.05" NA NA 0.00592712090219796
"SPBC29A3.06" 0.000115907808939761 0.103887811674724 NA
"SPBC29A3.07C" NA 0.486690300752594 0.0153424315997392
"SPBC29A3.08" NA NA 0.529030212016064
"SPBC29A3.09C" 0.659179352876246 NA 0.00262341884540386
"SPBC29A3.10C" 0.692872595792952 0.918700387795915 0.000458212256496671
"SPBC29A3.11C" NA NA 0.316412390642493
"SPBC29A3.12" 0.072141118819478 0.371791369236126 0.56514492585317
"SPBC29A3.13" NA NA NA
"SPBC29A3.14C" 0.98605738364461 NA 0.0408650934377077
"SPBC29A3.15C" 0.802547586344228 NA 0.393683219274268
"SPBC29A3.16" 0.0585376868579759 0.283160431008175 NA
"SPBC29A3.17" NA NA NA
"SPBC29A3.18" 0.0722798127120892 NA 0.000129758763048832
"SPBC29A3.19" 0.997299733597161 NA 0.000100845562328877
"SPBC29A3.20C" 0.126826539451145 0.00846250405343613 4.17303700224715e-05
"SPBC29A3.21" NA NA 6.92263585999523e-11
"SPBC29B5.01" 0.311485426300048 NA 0.00250247002377313
"SPBC29B5.02C" NA NA 0.000281839082231825
"SPBC29B5.03C" 0.000103759816649743 0.00526908773117172 0.000992712641928214
"SPBC29B5.04C" 0.971834744040664 0.598841910035361 0.322514710162343
"SPBC2A9.02" NA 0.0422919202263470 NA
"SPBC2A9.03" 0.0116984642314240 NA 0.00235939153448066
"SPBC2A9.04C" 0.0563046988937974 NA 0.00204989665237562
"SPBC2A9.05C" NA 0.0931738851880028 0.0496831237594352
"SPBC2A9.06C" 0.359791554745254 0.193247050988721 7.95203605645168e-05
"SPBC2A9.07C" NA 3.61726269551844e-07 4.16409089605384e-10
"SPBC2A9.08C" 0.632670899406422 0.106105515976090 NA
"SPBC2A9.09" NA 0.59824851505891 NA
"SPBC2A9.10" NA NA NA
"SPBC2A9.11C" 0.148882912169947 0.436571096239618 0.0686649072542433
"SPBC2A9.12" 0.96047894650776 NA 0.118127418609727
"SPBC2A9.13" NA 2.01083205260723e-06 9.1747613950743e-06
"SPBC2D10.03C" 0.0161674090963073 0.160900700660817 0.00574663429624695
"SPBC2D10.04" NA 0.0596773696261432 9.03353730646497e-05
"SPBC2D10.05" NA NA 6.03673972568567e-05
"SPBC2D10.06" NA NA NA
"SPBC2D10.07C" 0.823383765441011 0.00890988200163286 0.0933715527163077
"SPBC2D10.08C" 0.990042402781024 0.0934330295089802 6.98001804641569e-05
"SPBC2D10.09" 0.331224286377267 0.340438779219865 0.316522873181486
"SPBC2D10.10C" 0.666459868704817 0.559893197964836 NA
"SPBC2D10.11C" 0.572041204911364 0.566785480121926 0.450881668351245
"SPBC2D10.12" 0.00147851392046622 NA 0.000522406726569022
"SPBC2D10.13" NA 0.196455847815547 6.04149405983975e-05
"SPBC2D10.14C" NA NA 0.0431663042931373
"SPBC2D10.15C" NA NA NA
"SPBC2D10.16" 0.860647672510267 NA 0.0204828794821255
"SPBC2D10.17" NA NA 0.00421547804688142
"SPBC2D10.19C" 0.140665513705693 NA NA
"SPBC2D10.20" NA NA 0.63030373587519
"SPBC2F12.01" 0.887797887200969 NA NA
"SPBC2F12.02C" 0.177677116205223 0.923311999650156 0.00467497518402971
"SPBC2F12.03C" 0.281918158320807 0.379662136562501 0.844367958098374
"SPBC2F12.04" 0.00308953645691858 0.409113745994526 0.590950102939664
"SPBC2F12.05C" 0.668076777321692 0.061896437979724 0.0271663761086358
"SPBC2F12.07C" 0.435681424350439 NA 1.52528720490009e-06
"SPBC2F12.08C" 0.462175682390028 NA 0.43957463312765
"SPBC2F12.09C" NA NA NA
"SPBC2F12.10" 0.0272452403696700 NA 0.0133077913319825
"SPBC2F12.11C" 0.337595805385467 NA 5.87191697083719e-07
"SPBC2F12.12C" NA NA NA
"SPBC2F12.13" 0.0722914384903974 0.000895758546096925 0.0182416786992276
"SPBC2F12.14C" 0.00367625874741171 0.0422612848482334 0.00193488050887177
"SPBC2F12.15C" NA 0.373462805285820 3.36038391658277e-05
"SPBC2G2.01C" 0.228176824936324 0.535322598268449 5.58360026864123e-09
"SPBC2G2.02" 0.60577187501356 NA 0.713533059575667
"SPBC2G2.03C" 0.0584515955024127 0.146262629640543 0.254370812639147
"SPBC2G2.04C" 0.0173384665922481 0.388355856955868 0.00168513655422620
"SPBC2G2.05" 0.997958012509482 0.304097888723574 0.000239838526378539
"SPBC2G2.06C" 0.955735755923979 0.903190207709784 NA
"SPBC2G2.07C" NA 0.532363514024344 0.142404831917111
"SPBC2G2.08" 0.568786347911008 0.355633711477062 0.000109030761196893
"SPBC2G2.09C" NA NA 0.98244899276721
"SPBC2G2.10C" NA NA NA
"SPBC2G2.11" 0.705601171482855 NA 0.0141446004772348
"SPBC2G2.12" 0.00685096560741958 0.419081105942323 0.253185830022144
"SPBC2G2.13C" NA 0.0897406987800813 1.06157908598468e-08
"SPBC2G2.14" 0.687277182086077 0.0846704844221338 0.50810206676353
"SPBC2G2.15C" 0.79861934928004 NA 0.128834157585774
"SPBC2G2.16" NA NA 0.0244068503794309
"SPBC2G2.17C" NA NA 0.281413131706476
"SPBC2G5.01" 0.47641747499791 NA 0.0102578157062676
"SPBC2G5.02C" 0.487939825898824 NA 2.22855249069643e-08
"SPBC2G5.03" 0.0898397450247701 NA 4.15117089965884e-08
"SPBC2G5.04C" NA NA 1.27425113463323e-05
"SPBC2G5.05" 0.0132888036759466 0.777961226472355 2.67730402133158e-10
"SPBC2G5.06C" 0.0583725997956971 0.094517790563109 NA
"SPBC2G5.07C" 0.0459482484523989 NA 1.66267874310288e-05
"SPBC2G5.08" 0.439385083565270 0.0124942806988034 0.0310185260597270
"SPBC2G5.09C" 0.738499375710538 0.0421303893132184 NA
"SPBC30B4.02C" 0.0025550489667804 0.143130233242535 NA
"SPBC30B4.03C" 0.764956440457558 0.433107264802817 4.93184702409872e-06
"SPBC30B4.04C" 0.108608364382149 NA 0.113709631612679
"SPBC30B4.05" 0.936545835131217 0.292253094545732 0.170645830781335
"SPBC30B4.06C" 0.721189648187227 0.147785670785498 NA
"SPBC30B4.07C" NA 0.252050060049672 0.00315383066662934
"SPBC30B4.08" 0.211783919080059 NA NA
"SPBC30B4.09C" NA NA 0.00096048938576191
"SPBC30B4.10" NA NA NA
"SPBC30D10.01" 0.638337435910254 NA 0.00677528181508665
"SPBC30D10.02" 0.465240012848016 NA 8.07887433352168e-05
"SPBC30D10.03C" 0.0938901736096426 NA 0.0630484483852008
"SPBC30D10.04" NA NA NA
"SPBC30D10.05C" 0.132730773140349 NA 0.0751734749499156
"SPBC30D10.06" 0.599918405876686 NA 0.0149284139059167
"SPBC30D10.07C" 0.087064817981295 0.294839667082429 0.547112049368654
"SPBC30D10.08" 0.412532256338153 0.644670625798603 0.630638044523139
"SPBC30D10.09C" NA NA 0.484589830971722
"SPBC30D10.10C" 0.206231366053750 0.119271941897167 0.109392649744854
"SPBC30D10.11" 0.389608785399133 NA 0.373855536196997
"SPBC30D10.12C" 0.629129609042766 0.493607715379313 0.295994489188150
"SPBC30D10.13C" 0.575103548178285 7.50779130435138e-06 9.8478572218453e-08
"SPBC30D10.14" 0.00106963397992360 0.537985640820724 1.67250269226929e-06
"SPBC30D10.15" 0.396662980069087 NA 0.796524383630746
"SPBC30D10.16" 0.641549504302265 NA NA
"SPBC30D10.17C" 0.00290373671386869 0.181940340138574 NA
"SPBC30D10.18C" 1.52457990230949e-07 0.0554955758398247 0.072682805352093
"SPBC317.01" 0.448889015583995 NA 0.0117555943323188
"SPBC31A8.01C" 0.715325767580976 0.322348661699487 0.00058730464694004
"SPBC31E1.02C" 0.00415415829427626 0.0116836790449425 0.000157243450091996
"SPBC31E1.03" 0.000132414235369523 0.0145997744499076 0.00188142754212666
"SPBC31E1.04" NA 0.225479132408520 0.0160167058487894
"SPBC31E1.05" 0.641187629248985 NA 2.86650764297501e-05
"SPBC31E1.06" 0.567933424498511 NA 0.0413195684681416
"SPBC31F10.02" NA 0.167435925375733 0.129347470725292
"SPBC31F10.03" 0.045464041862761 NA 0.0125064163468419
"SPBC31F10.04C" 0.138594881248371 NA 0.442243285236662
"SPBC31F10.05" 0.144131491595213 NA 0.0242580412919505
"SPBC31F10.07" NA NA 0.00136688896518579
"SPBC31F10.08" 0.515004201842836 0.103887805804188 0.177213604457254
"SPBC31F10.09C" NA NA NA
"SPBC31F10.10C" NA NA 0.163130528635534
"SPBC31F10.11C" 0.0560099950566552 0.910402252112948 0.195013711543829
"SPBC31F10.12" NA NA 4.96509610177861e-05
"SPBC31F10.13C" NA NA 0.544441018904783
"SPBC31F10.14C" NA NA 0.179440011270855
"SPBC31F10.15C" NA NA 0.00198961220432136
"SPBC31F10.16" 0.445468754466748 0.101983548895168 0.000173232073063202
"SPBC31F10.17C" 2.28980596242119e-07 7.22728808807619e-10 3.20558457603304e-18
"SPBC31F10.18C" NA NA 0.000128643863318371
"SPBC32C12.02" NA 0.818395227129212 NA
"SPBC32C12.03C" NA NA NA
"SPBC32F12.02" 0.557209694302742 0.110161176143651 0.00146333714394812
"SPBC32F12.03C" 0.00292835178421779 0.365354988678561 0.0145375826484881
"SPBC32F12.04" NA NA 1.57709229562148e-06
"SPBC32F12.05C" 0.000207524559458001 0.187067821516496 0.797027706615902
"SPBC32F12.06" 0.303346868660811 0.757483360162719 0.0141179096434606
"SPBC32F12.07C" 0.0147338397509927 0.305284718386539 0.0217994108371606
"SPBC32F12.08C" NA 0.686525433827652 NA
"SPBC32F12.09" NA NA NA
"SPBC32F12.10" 0.000348474705918636 NA 0.000334280362407205
"SPBC32F12.11" 0.0548771931854885 0.847755047249314 0.000848810724672015
"SPBC32F12.12C" 0.0903747590062004 0.00548989070531986 9.1499063006388e-05
"SPBC32F12.13C" 0.863864370188374 0.09073531616159 NA
"SPBC32F12.14" NA NA 0.121145063181512
"SPBC32F12.15" NA NA NA
"SPBC32H8.02C" 0.00898854747741706 0.0780399894540896 NA
"SPBC32H8.03" 0.242136618948207 0.186450466760265 0.000417292878338508
"SPBC32H8.04C" 0.277986176295732 0.0866317826960447 0.0189105907540712
"SPBC32H8.05" 0.00257528821167421 0.0319521181642119 0.127998436455942
"SPBC32H8.06" NA NA 0.000211076018934299
"SPBC32H8.07" NA NA NA
"SPBC32H8.08C" NA NA 0.68558584116061
"SPBC32H8.09" NA NA 9.16414021197265e-07
"SPBC32H8.10" NA NA NA
"SPBC32H8.11" NA NA NA
"SPBC32H8.12C" 0.00359769129840692 0.641794189983721 0.120640833642042
